x y
2.073281770638503788e-02 2.375548514230668091e-10
2.104561303563356675e-02 2.418262837600183418e-10
2.136312749758201290e-02 2.461745199765784971e-10
2.168543228962803091e-02 2.506009410699065713e-10
2.201259968332203512e-02 2.551069528686306944e-10
2.234470304057288234e-02 2.596939864793378500e-10
2.268181683009817470e-02 2.643634987410940604e-10
2.302401664412250665e-02 2.691169726881334455e-10
2.337137921532786433e-02 2.739559180208700632e-10
2.372398243405965043e-02 2.788818715853779076e-10
2.408190536579227561e-02 2.838963978614916291e-10
2.444522826885841757e-02 2.890010894596859143e-10
2.481403261244545175e-02 2.941975676268855743e-10
2.518840109486369938e-02 2.994874827613736887e-10
2.556841766209010797e-02 3.048725149369567276e-10
2.595416752659185020e-02 3.103543744365560175e-10
2.634573718643367160e-02 3.159348022953909347e-10
2.674321444467377129e-02 3.216155708539314124e-10
2.714668842905214666e-02 3.273984843207923825e-10
2.755624961197601641e-02 3.332853793457485147e-10
2.797198983080686693e-02 3.392781256030550049e-10
2.839400230845331302e-02 3.453786263852523092e-10
2.882238167427491476e-02 3.515888192076524686e-10
2.925722398530122143e-02 3.579106764236923116e-10
2.969862674777094466e-02 3.643462058513509729e-10
3.014668893899627097e-02 3.708974514108341812e-10
3.060151102955669875e-02 3.775664937737185139e-10
3.106319500582803775e-02 3.843554510237739420e-10
3.153184439285114382e-02 3.912664793296648971e-10
3.200756427754569006e-02 3.983017736297479739e-10
3.249046133227428967e-02 4.054635683291849577e-10
3.298064383876184169e-02 4.127541380095853113e-10
3.347822171237604255e-02 4.201757981514143846e-10
3.398330652677404584e-02 4.277309058693868617e-10
3.449601153892115774e-02 4.354218606610880656e-10
3.501645171448661970e-02 4.432511051690482189e-10
3.554474375362295241e-02 4.512211259565283089e-10
3.608100611713396799e-02 4.593344542972487015e-10
3.662535905303763994e-02 4.675936669793206024e-10
3.717792462352988853e-02 4.760013871236345150e-10
3.773882673235480489e-02 4.845602850169578824e-10
3.830819115258817659e-02 4.932730789600200023e-10
3.888614555483997648e-02 5.021425361308401731e-10
3.947281953588238634e-02 5.111714734635833137e-10
4.006834464770988452e-02 5.203627585432173173e-10
4.067285442703737208e-02 5.297193105162533818e-10
4.128648442524376905e-02 5.392441010178677210e-10
4.190937223876711748e-02 5.489401551156893114e-10
4.254165753995828997e-02 5.588105522705609710e-10
4.318348210840039503e-02 5.688584273145745548e-10
4.383498986270023545e-02 5.790869714466895281e-10
4.449632689275990344e-02 5.894994332462574156e-10
4.516764149253491012e-02 6.000991197047675911e-10
4.584908419328686396e-02 6.108893972761486939e-10
4.654080779733735934e-02 6.218736929459478567e-10
4.724296741233157543e-02 6.330554953197419869e-10
4.795572048601855208e-02 6.444383557311166255e-10
4.867922684155621960e-02 6.560258893695657964e-10
4.941364871334931463e-02 6.678217764286774263e-10
5.015915078342747524e-02 6.798297632749558876e-10
5.091590021837268110e-02 6.920536636376694035e-10
5.168406670680354004e-02 7.044973598200856559e-10
5.246382249742517073e-02 7.171648039324903677e-10
5.325534243765329273e-02 7.300600191473763933e-10
5.405880401282060072e-02 7.431871009771972622e-10
5.487438738597515131e-02 7.565502185751021780e-10
5.570227543827881850e-02 7.701536160590544833e-10
5.654265381001566393e-02 7.840016138597651707e-10
5.739571094221831982e-02 7.980986100928532737e-10
5.826163811892308420e-02 8.124490819556883964e-10
5.914062951006210378e-02 8.270575871493444816e-10
6.003288221500276828e-02 8.419287653261229735e-10
