x y
1.648648648648648773e+01 -4.259420522002393267e-02
1.651651651651651775e+01 -4.379185424180786351e-02
1.654654654654654777e+01 -4.494573910260490218e-02
1.657657657657657779e+01 -4.605498750038675149e-02
1.660660660660660781e+01 -4.711876985709256838e-02
1.663663663663663783e+01 -4.813629989770445983e-02
1.666666666666666785e+01 -4.910683518947669968e-02
1.669669669669669787e+01 -5.002967764098368436e-02
1.672672672672672789e+01 -5.090417396068750572e-02
1.675675675675675791e+01 -5.172971607476206657e-02
1.678678678678678793e+01 -5.250574150394632378e-02
1.681681681681681795e+01 -5.323173369923563797e-02
1.684684684684684797e+01 -5.390722233625615950e-02
1.687687687687687799e+01 -5.453178356820356787e-02
1.690690690690690801e+01 -5.510504023726325168e-02
1.693693693693693803e+01 -5.562666204446562596e-02
1.696696696696696804e+01 -5.609636567796588702e-02
1.699699699699699806e+01 -5.651391489977380250e-02
1.702702702702702808e+01 -5.687912059099462653e-02
1.705705705705705810e+01 -5.719184075567828457e-02
1.708708708708708812e+01 -5.745198048340895841e-02
1.711711711711711814e+01 -5.765949187080290222e-02
